Textbox53,Textbox55,Textbox3,Textbox57,Textbox59,Textbox63,Textbox65,Textbox67,Textbox69,Textbox77,Textbox73,Textbox75,Textbox79,Textbox23,Textbox100,hoteldate,Occ,xoption,Arr,Comp,House,Indiv,Group,Occ_perct,RoomRev,Avg,Dep,OOO,Ad_Ch,Textbox86,Textbox6,Textbox87,Textbox88,Textbox89,Textbox90,Textbox91,Textbox92,Textbox93,Textbox94,Textbox95,Textbox96,Textbox97,Textbox9,Textbox127,Textbox7,Textbox128,Textbox129,Textbox130,Textbox131,Textbox132,Textbox133,Textbox134,Textbox135,Textbox136,Textbox137,Textbox138,Textbox113,Textbox99,xoption1,Textbox139,Textbox140,Textbox141,Textbox142,Textbox143,Textbox144,Textbox145,Textbox146,Textbox147,Textbox148,Textbox149
Data,Ocup,Opção,Cheg,Oferta/Uso Interno,Deduz. Individ.,Deduz. Grupos,% Ocup.,Receita Quartos,Preço Médio,Saídas,Quartos FdS,Adul. / Cri.,novembro,Previsão,06-nov-2026 sex,0,15,0,0,0,0,0,"11,11",-,-,0,0,0,2,260,1,0,0,2,0,"6,47","264,91","1,01",1,0,4,Total nov,2,260,1,0,0,2,0,"6,47","264,91","1,01",1,0,4,Total,42163,4770,15018,0,61,35699,6464,"47,63","5 804 329,77","123,67",15153,129,76993
Data,Ocup,Opção,Cheg,Oferta/Uso Interno,Deduz. Individ.,Deduz. Grupos,% Ocup.,Receita Quartos,Preço Médio,Saídas,Quartos FdS,Adul. / Cri.,novembro,Previsão,07-nov-2026 sáb,0,0,0,0,0,0,0,-,-,NaN,0,0,0,2,260,1,0,0,2,0,"6,47","264,91","1,01",1,0,4,Total nov,2,260,1,0,0,2,0,"6,47","264,91","1,01",1,0,4,Total,42163,4770,15018,0,61,35699,6464,"47,63","5 804 329,77","123,67",15153,129,76993
Data,Ocup,Opção,Cheg,Oferta/Uso Interno,Deduz. Individ.,Deduz. Grupos,% Ocup.,Receita Quartos,Preço Médio,Saídas,Quartos FdS,Adul. / Cri.,novembro,Previsão,08-nov-2026 dom,0,0,0,0,0,0,0,-,-,NaN,0,0,0,2,260,1,0,0,2,0,"6,47","264,91","1,01",1,0,4,Total nov,2,260,1,0,0,2,0,"6,47","264,91","1,01",1,0,4,Total,42163,4770,15018,0,61,35699,6464,"47,63","5 804 329,77","123,67",15153,129,76993
Data,Ocup,Opção,Cheg,Oferta/Uso Interno,Deduz. Individ.,Deduz. Grupos,% Ocup.,Receita Quartos,Preço Médio,Saídas,Quartos FdS,Adul. / Cri.,novembro,Previsão,09-nov-2026 seg,0,0,0,0,0,0,0,-,-,NaN,0,0,0,2,260,1,0,0,2,0,"6,47","264,91","1,01",1,0,4,Total nov,2,260,1,0,0,2,0,"6,47","264,91","1,01",1,0,4,Total,42163,4770,15018,0,61,35699,6464,"47,63","5 804 329,77","123,67",15153,129,76993
Data,Ocup,Opção,Cheg,Oferta/Uso Interno,Deduz. Individ.,Deduz. Grupos,% Ocup.,Receita Quartos,Preço Médio,Saídas,Quartos FdS,Adul. / Cri.,novembro,Previsão,10-nov-2026 ter,0,15,0,0,0,0,0,"11,11",-,-,0,0,0,2,260,1,0,0,2,0,"6,47","264,91","1,01",1,0,4,Total nov,2,260,1,0,0,2,0,"6,47","264,91","1,01",1,0,4,Total,42163,4770,15018,0,61,35699,6464,"47,63","5 804 329,77","123,67",15153,129,76993
Data,Ocup,Opção,Cheg,Oferta/Uso Interno,Deduz. Individ.,Deduz. Grupos,% Ocup.,Receita Quartos,Preço Médio,Saídas,Quartos FdS,Adul. / Cri.,novembro,Previsão,11-nov-2026 qua,0,15,0,0,0,0,0,"11,11",-,-,0,0,0,2,260,1,0,0,2,0,"6,47","264,91","1,01",1,0,4,Total nov,2,260,1,0,0,2,0,"6,47","264,91","1,01",1,0,4,Total,42163,4770,15018,0,61,35699,6464,"47,63","5 804 329,77","123,67",15153,129,76993
Data,Ocup,Opção,Cheg,Oferta/Uso Interno,Deduz. Individ.,Deduz. Grupos,% Ocup.,Receita Quartos,Preço Médio,Saídas,Quartos FdS,Adul. / Cri.,novembro,Previsão,12-nov-2026 qui,0,15,0,0,0,0,0,"11,11",-,-,0,0,0,2,260,1,0,0,2,0,"6,47","264,91","1,01",1,0,4,Total nov,2,260,1,0,0,2,0,"6,47","264,91","1,01",1,0,4,Total,42163,4770,15018,0,61,35699,6464,"47,63","5 804 329,77","123,67",15153,129,76993
Data,Ocup,Opção,Cheg,Oferta/Uso Interno,Deduz. Individ.,Deduz. Grupos,% Ocup.,Receita Quartos,Preço Médio,Saídas,Quartos FdS,Adul. / Cri.,novembro,Previsão,13-nov-2026 sex,0,15,0,0,0,0,0,"11,11",-,-,0,0,0,2,260,1,0,0,2,0,"6,47","264,91","1,01",1,0,4,Total nov,2,260,1,0,0,2,0,"6,47","264,91","1,01",1,0,4,Total,42163,4770,15018,0,61,35699,6464,"47,63","5 804 329,77","123,67",15153,129,76993
Data,Ocup,Opção,Cheg,Oferta/Uso Interno,Deduz. Individ.,Deduz. Grupos,% Ocup.,Receita Quartos,Preço Médio,Saídas,Quartos FdS,Adul. / Cri.,novembro,Previsão,14-nov-2026 sáb,0,4,0,0,0,0,0,"2,96",-,-,0,0,0,2,260,1,0,0,2,0,"6,47","264,91","1,01",1,0,4,Total nov,2,260,1,0,0,2,0,"6,47","264,91","1,01",1,0,4,Total,42163,4770,15018,0,61,35699,6464,"47,63","5 804 329,77","123,67",15153,129,76993
Data,Ocup,Opção,Cheg,Oferta/Uso Interno,Deduz. Individ.,Deduz. Grupos,% Ocup.,Receita Quartos,Preço Médio,Saídas,Quartos FdS,Adul. / Cri.,novembro,Previsão,15-nov-2026 dom,0,13,0,0,0,0,0,"9,63",-,-,0,0,0,2,260,1,0,0,2,0,"6,47","264,91","1,01",1,0,4,Total nov,2,260,1,0,0,2,0,"6,47","264,91","1,01",1,0,4,Total,42163,4770,15018,0,61,35699,6464,"47,63","5 804 329,77","123,67",15153,129,76993
Data,Ocup,Opção,Cheg,Oferta/Uso Interno,Deduz. Individ.,Deduz. Grupos,% Ocup.,Receita Quartos,Preço Médio,Saídas,Quartos FdS,Adul. / Cri.,novembro,Previsão,16-nov-2026 seg,0,33,0,0,0,0,0,"24,44",-,-,0,0,0,2,260,1,0,0,2,0,"6,47","264,91","1,01",1,0,4,Total nov,2,260,1,0,0,2,0,"6,47","264,91","1,01",1,0,4,Total,42163,4770,15018,0,61,35699,6464,"47,63","5 804 329,77","123,67",15153,129,76993
Data,Ocup,Opção,Cheg,Oferta/Uso Interno,Deduz. Individ.,Deduz. Grupos,% Ocup.,Receita Quartos,Preço Médio,Saídas,Quartos FdS,Adul. / Cri.,novembro,Previsão,17-nov-2026 ter,1,20,1,0,0,1,0,"15,56","132,45","6,31",0,0,2,2,260,1,0,0,2,0,"6,47","264,91","1,01",1,0,4,Total nov,2,260,1,0,0,2,0,"6,47","264,91","1,01",1,0,4,Total,42163,4770,15018,0,61,35699,6464,"47,63","5 804 329,77","123,67",15153,129,76993
Data,Ocup,Opção,Cheg,Oferta/Uso Interno,Deduz. Individ.,Deduz. Grupos,% Ocup.,Receita Quartos,Preço Médio,Saídas,Quartos FdS,Adul. / Cri.,novembro,Previsão,18-nov-2026 qua,1,20,0,0,0,1,0,"15,56","132,45","6,31",0,0,2,2,260,1,0,0,2,0,"6,47","264,91","1,01",1,0,4,Total nov,2,260,1,0,0,2,0,"6,47","264,91","1,01",1,0,4,Total,42163,4770,15018,0,61,35699,6464,"47,63","5 804 329,77","123,67",15153,129,76993
Data,Ocup,Opção,Cheg,Oferta/Uso Interno,Deduz. Individ.,Deduz. Grupos,% Ocup.,Receita Quartos,Preço Médio,Saídas,Quartos FdS,Adul. / Cri.,novembro,Previsão,19-nov-2026 qui,0,20,0,0,0,0,0,"14,81",-,-,1,0,0,2,260,1,0,0,2,0,"6,47","264,91","1,01",1,0,4,Total nov,2,260,1,0,0,2,0,"6,47","264,91","1,01",1,0,4,Total,42163,4770,15018,0,61,35699,6464,"47,63","5 804 329,77","123,67",15153,129,76993
Data,Ocup,Opção,Cheg,Oferta/Uso Interno,Deduz. Individ.,Deduz. Grupos,% Ocup.,Receita Quartos,Preço Médio,Saídas,Quartos FdS,Adul. / Cri.,novembro,Previsão,20-nov-2026 sex,0,0,0,0,0,0,0,-,-,NaN,0,0,0,2,260,1,0,0,2,0,"6,47","264,91","1,01",1,0,4,Total nov,2,260,1,0,0,2,0,"6,47","264,91","1,01",1,0,4,Total,42163,4770,15018,0,61,35699,6464,"47,63","5 804 329,77","123,67",15153,129,76993
Data,Ocup,Opção,Cheg,Oferta/Uso Interno,Deduz. Individ.,Deduz. Grupos,% Ocup.,Receita Quartos,Preço Médio,Saídas,Quartos FdS,Adul. / Cri.,novembro,Previsão,21-nov-2026 sáb,0,4,0,0,0,0,0,"2,96",-,-,0,0,0,2,260,1,0,0,2,0,"6,47","264,91","1,01",1,0,4,Total nov,2,260,1,0,0,2,0,"6,47","264,91","1,01",1,0,4,Total,42163,4770,15018,0,61,35699,6464,"47,63","5 804 329,77","123,67",15153,129,76993
Data,Ocup,Opção,Cheg,Oferta/Uso Interno,Deduz. Individ.,Deduz. Grupos,% Ocup.,Receita Quartos,Preço Médio,Saídas,Quartos FdS,Adul. / Cri.,novembro,Previsão,22-nov-2026 dom,0,13,0,0,0,0,0,"9,63",-,-,0,0,0,2,260,1,0,0,2,0,"6,47","264,91","1,01",1,0,4,Total nov,2,260,1,0,0,2,0,"6,47","264,91","1,01",1,0,4,Total,42163,4770,15018,0,61,35699,6464,"47,63","5 804 329,77","123,67",15153,129,76993
Data,Ocup,Opção,Cheg,Oferta/Uso Interno,Deduz. Individ.,Deduz. Grupos,% Ocup.,Receita Quartos,Preço Médio,Saídas,Quartos FdS,Adul. / Cri.,novembro,Previsão,23-nov-2026 seg,0,13,0,0,0,0,0,"9,63",-,-,0,0,0,2,260,1,0,0,2,0,"6,47","264,91","1,01",1,0,4,Total nov,2,260,1,0,0,2,0,"6,47","264,91","1,01",1,0,4,Total,42163,4770,15018,0,61,35699,6464,"47,63","5 804 329,77","123,67",15153,129,76993
Data,Ocup,Opção,Cheg,Oferta/Uso Interno,Deduz. Individ.,Deduz. Grupos,% Ocup.,Receita Quartos,Preço Médio,Saídas,Quartos FdS,Adul. / Cri.,novembro,Previsão,24-nov-2026 ter,0,0,0,0,0,0,0,-,-,NaN,0,0,0,2,260,1,0,0,2,0,"6,47","264,91","1,01",1,0,4,Total nov,2,260,1,0,0,2,0,"6,47","264,91","1,01",1,0,4,Total,42163,4770,15018,0,61,35699,6464,"47,63","5 804 329,77","123,67",15153,129,76993
Data,Ocup,Opção,Cheg,Oferta/Uso Interno,Deduz. Individ.,Deduz. Grupos,% Ocup.,Receita Quartos,Preço Médio,Saídas,Quartos FdS,Adul. / Cri.,novembro,Previsão,25-nov-2026 qua,0,0,0,0,0,0,0,-,-,NaN,0,0,0,2,260,1,0,0,2,0,"6,47","264,91","1,01",1,0,4,Total nov,2,260,1,0,0,2,0,"6,47","264,91","1,01",1,0,4,Total,42163,4770,15018,0,61,35699,6464,"47,63","5 804 329,77","123,67",15153,129,76993
